# High-Utility Itemsets (Readable)
# Total: 12904

DOT #UTIL: 49810.56 #SUP: 706
22423 #UTIL: 42669.85 #SUP: 1988
84347 84997b #UTIL: 1185.70 #SUP: 16
22114 21714 #UTIL: 1185.63 #SUP: 22
23084 23167 #UTIL: 1185.31 #SUP: 48
20713 21430 #UTIL: 1185.28 #SUP: 85
22749 22197 #UTIL: 1185.26 #SUP: 59
23203 23510 #UTIL: 1185.03 #SUP: 36
23203 23505 #UTIL: 1184.82 #SUP: 16
22631 22197 #UTIL: 1184.80 #SUP: 105
DOT 90104 #UTIL: 1184.78 #SUP: 11
22568 20972 #UTIL: 1184.66 #SUP: 122
21934 84946 #UTIL: 1184.65 #SUP: 121
79321 21671 #UTIL: 1184.40 #SUP: 72
22551 23209 #UTIL: 1184.39 #SUP: 106
79321 21329 #UTIL: 1184.26 #SUP: 58
20724 21714 #UTIL: 1184.22 #SUP: 57
DOT 23636 #UTIL: 1184.09 #SUP: 7
84029G 84380 #UTIL: 1184.06 #SUP: 78
22728 20728 #UTIL: 1184.01 #SUP: 118
22139 22197 #UTIL: 1183.97 #SUP: 130
22727 85152 #UTIL: 1183.93 #SUP: 77
21754 22457 #UTIL: 1183.87 #SUP: 133
21731 22138 #UTIL: 1183.84 #SUP: 84
22086 23502 #UTIL: 1183.74 #SUP: 26
21479 22082 #UTIL: 1183.69 #SUP: 45
22112 21670 #UTIL: 1183.57 #SUP: 67
22086 20735 #UTIL: 1183.50 #SUP: 25
23295 23328 #UTIL: 1183.49 #SUP: 89
84030E 22111 #UTIL: 1183.37 #SUP: 108
21833 23084 #UTIL: 1183.32 #SUP: 41
22654 22630 #UTIL: 1183.31 #SUP: 68
85123A 23355 #UTIL: 1183.16 #SUP: 118
22386 22207 #UTIL: 1183.14 #SUP: 60
23207 23204 #UTIL: 1183.14 #SUP: 157
20685 21936 #UTIL: 1182.97 #SUP: 65
22158 23321 #UTIL: 1182.79 #SUP: 40
85123A 21533 #UTIL: 1182.79 #SUP: 87
21671 23298 #UTIL: 1182.75 #SUP: 64
22909 23570 #UTIL: 1182.66 #SUP: 71
22423 21700 #UTIL: 1182.56 #SUP: 30
23247 23319 #UTIL: 1182.33 #SUP: 87
22666 23201 #UTIL: 1182.29 #SUP: 140
23084 23108 #UTIL: 1182.03 #SUP: 79
21906 #UTIL: 1181.97 #SUP: 173
21672 79321 #UTIL: 1181.94 #SUP: 70
DOT 22073 #UTIL: 1181.82 #SUP: 24
84029E 47591d #UTIL: 1181.78 #SUP: 5
22629 21216 #UTIL: 1181.77 #SUP: 99
22423 23161 #UTIL: 1181.74 #SUP: 52
22086 23157 #UTIL: 1181.67 #SUP: 53
22630 23173 #UTIL: 1181.67 #SUP: 49
23494 23571 #UTIL: 1181.66 #SUP: 36
DOT 21684 #UTIL: 1181.58 #SUP: 12
23526 23570 #UTIL: 1181.53 #SUP: 41
22384 22328 #UTIL: 1181.51 #SUP: 126
21244 20724 #UTIL: 1181.39 #SUP: 53
22866 22909 #UTIL: 1181.29 #SUP: 105
22457 22910 #UTIL: 1181.27 #SUP: 96
22423 23192 #UTIL: 1181.24 #SUP: 45
22842 22843 #UTIL: 1181.22 #SUP: 75
DOT 17012E #UTIL: 1181.22 #SUP: 7
21218 23084 #UTIL: 1181.14 #SUP: 46
22411 22692 #UTIL: 1180.90 #SUP: 89
79321 23355 #UTIL: 1180.82 #SUP: 43
21731 22556 #UTIL: 1180.73 #SUP: 86
22158 23494 #UTIL: 1180.73 #SUP: 20
22910 23168 #UTIL: 1180.58 #SUP: 77
22727 23535 #UTIL: 1180.48 #SUP: 44
22727 84997c #UTIL: 1180.47 #SUP: 55
21212 22722 #UTIL: 1180.44 #SUP: 163
23000 23084 #UTIL: 1180.35 #SUP: 45
23319 23571 #UTIL: 1180.32 #SUP: 51
85099B 22371 #UTIL: 1180.10 #SUP: 158
82482 22844 #UTIL: 1180.06 #SUP: 90
22113 20724 #UTIL: 1179.69 #SUP: 58
21212 21668 #UTIL: 1179.54 #SUP: 120
22720 23173 #UTIL: 1179.47 #SUP: 76
22910 23202 #UTIL: 1179.46 #SUP: 87
22910 21232 #UTIL: 1179.44 #SUP: 98
22423 22485 #UTIL: 1179.38 #SUP: 48
22423 22740 #UTIL: 1179.22 #SUP: 47
20979 #UTIL: 1179.18 #SUP: 325
20723 22554 #UTIL: 1179.00 #SUP: 115
22909 23301 #UTIL: 1178.97 #SUP: 112
22659 47566 #UTIL: 1178.96 #SUP: 105
21731 22625 #UTIL: 1178.88 #SUP: 73
22355 22380 #UTIL: 1178.88 #SUP: 96
22386 22947 #UTIL: 1178.82 #SUP: 30
22139 22993 #UTIL: 1178.72 #SUP: 131
22086 22942 #UTIL: 1178.65 #SUP: 58
DOT 22410 #UTIL: 1178.63 #SUP: 13
22659 23284 #UTIL: 1178.61 #SUP: 53
22379 79321 #UTIL: 1178.57 #SUP: 75
22694 23084 #UTIL: 1178.53 #SUP: 42
37500 23084 #UTIL: 1178.50 #SUP: 22
22326 22993 #UTIL: 1178.46 #SUP: 113
22910 21098 #UTIL: 1178.45 #SUP: 94
23166 23167 #UTIL: 1178.39 #SUP: 139
22114 21955 #UTIL: 1178.24 #SUP: 19
85014B 22697 #UTIL: 1178.19 #SUP: 65
22652 20719 #UTIL: 1178.17 #SUP: 71
22144 22666 #UTIL: 1178.07 #SUP: 131
22158 23534 #UTIL: 1178.07 #SUP: 27
22086 22352 #UTIL: 1178.05 #SUP: 63
22470 82580 #UTIL: 1178.00 #SUP: 108
22960 21166 #UTIL: 1177.95 #SUP: 94
21244 20675 #UTIL: 1177.93 #SUP: 133
20718 23199 #UTIL: 1177.91 #SUP: 143
23343 23354 #UTIL: 1177.80 #SUP: 77
79321 21238 #UTIL: 1177.76 #SUP: 60
22457 20724 #UTIL: 1177.73 #SUP: 186
22114 22557 #UTIL: 1177.65 #SUP: 66
22637 22508 #UTIL: 1177.55 #SUP: 23
23311 23328 #UTIL: 1177.48 #SUP: 67
85123A 22907 #UTIL: 1177.47 #SUP: 172
23344 23504 #UTIL: 1177.39 #SUP: 46
20727 22385 #UTIL: 1177.32 #SUP: 155
22423 21922 #UTIL: 1177.26 #SUP: 45
DOT 21415 #UTIL: 1177.24 #SUP: 16
22553 20727 #UTIL: 1177.13 #SUP: 181
22961 22355 #UTIL: 1176.90 #SUP: 165
84380 20724 #UTIL: 1176.88 #SUP: 135
20717 20724 #UTIL: 1176.88 #SUP: 135
22960 21485 #UTIL: 1176.88 #SUP: 81
22457 22698 #UTIL: 1176.86 #SUP: 136
21218 23245 #UTIL: 1176.80 #SUP: 64
20723 23208 #UTIL: 1176.73 #SUP: 134
22960 22980 #UTIL: 1176.68 #SUP: 89
20719 23208 #UTIL: 1176.64 #SUP: 134
22114 22812 #UTIL: 1176.61 #SUP: 37
22386 21217 #UTIL: 1176.52 #SUP: 74
22840 22720 #UTIL: 1176.48 #SUP: 67
22969 22730 #UTIL: 1176.46 #SUP: 44
22630 21561 #UTIL: 1176.43 #SUP: 64
85099C 22424 #UTIL: 1176.31 #SUP: 80
21479 22694 #UTIL: 1176.29 #SUP: 66
22625 22355 #UTIL: 1176.17 #SUP: 64
84997B 47566 #UTIL: 1176.07 #SUP: 45
22197 23389 #UTIL: 1176.04 #SUP: 48
DOT 20967 #UTIL: 1175.90 #SUP: 8
22504 #UTIL: 1175.79 #SUP: 68
21485 84030E #UTIL: 1175.69 #SUP: 87
22086 23559 #UTIL: 1175.69 #SUP: 49
22197 22138 #UTIL: 1175.68 #SUP: 133
22197 22596 #UTIL: 1175.68 #SUP: 62
21232 21155 #UTIL: 1175.66 #SUP: 103
23237 #UTIL: 1175.56 #SUP: 177
23300 23570 #UTIL: 1175.52 #SUP: 64
22629 23346 #UTIL: 1175.42 #SUP: 93
22952 23201 #UTIL: 1175.30 #SUP: 97
22423 22030 #UTIL: 1175.20 #SUP: 57
21733 23084 #UTIL: 1175.15 #SUP: 50
23084 23285 #UTIL: 1175.15 #SUP: 54
22745 20725 #UTIL: 1175.08 #SUP: 108
21993 47566 #UTIL: 1175.04 #SUP: 124
DOT 15044D #UTIL: 1175.00 #SUP: 12
22867 23077 #UTIL: 1174.90 #SUP: 34
20728 20677 #UTIL: 1174.71 #SUP: 105
22551 23201 #UTIL: 1174.59 #SUP: 65
22470 22720 #UTIL: 1174.58 #SUP: 135
82482 22961 #UTIL: 1174.36 #SUP: 155
22866 22734 #UTIL: 1174.34 #SUP: 78
22423 22314 #UTIL: 1174.34 #SUP: 44
21929 22379 #UTIL: 1174.30 #SUP: 181
21166 22469 #UTIL: 1174.24 #SUP: 104
23300 23571 #UTIL: 1174.21 #SUP: 52
21731 84997B #UTIL: 1174.10 #SUP: 72
22726 22077 #UTIL: 1174.06 #SUP: 134
82583 84997d #UTIL: 1174.04 #SUP: 57
22385 23209 #UTIL: 1173.99 #SUP: 117
22379 22699 #UTIL: 1173.87 #SUP: 167
DOT 23141 #UTIL: 1173.76 #SUP: 7
22835 22383 #UTIL: 1173.73 #SUP: 111
22726 23571 #UTIL: 1173.53 #SUP: 60
20712 21558 #UTIL: 1173.51 #SUP: 109
15056BL 22698 #UTIL: 1173.50 #SUP: 34
21523 22111 #UTIL: 1173.48 #SUP: 56
22423 23184 #UTIL: 1173.41 #SUP: 70
22730 22666 #UTIL: 1173.32 #SUP: 92
23569 #UTIL: 1173.19 #SUP: 192
23343 23366 #UTIL: 1173.17 #SUP: 59
22083 23245 #UTIL: 1173.14 #SUP: 90
22750 22423 #UTIL: 1173.10 #SUP: 57
22726 23209 #UTIL: 1173.08 #SUP: 120
22961 22734 #UTIL: 1173.08 #SUP: 92
23309 #UTIL: 1172.75 #SUP: 407
20724 22896 #UTIL: 1172.73 #SUP: 76
22423 21787 #UTIL: 1172.65 #SUP: 62
84347 22991 #UTIL: 1172.61 #SUP: 38
22169 47566 #UTIL: 1172.58 #SUP: 82
21559 47566 #UTIL: 1172.56 #SUP: 99
22804 23084 #UTIL: 1172.48 #SUP: 40
22727 22722 #UTIL: 1172.40 #SUP: 108
21212 22654 #UTIL: 1172.30 #SUP: 76
23344 23371 #UTIL: 1172.28 #SUP: 63
22423 22303 #UTIL: 1172.23 #SUP: 52
22847 22720 #UTIL: 1172.15 #SUP: 70
21731 22662 #UTIL: 1172.07 #SUP: 78
22961 23571 #UTIL: 1171.84 #SUP: 43
22727 23209 #UTIL: 1171.84 #SUP: 131
22629 23173 #UTIL: 1171.82 #SUP: 41
22224 22423 #UTIL: 1171.30 #SUP: 44
21212 23205 #UTIL: 1171.18 #SUP: 141
84997B 20676 #UTIL: 1171.10 #SUP: 80
21967 23084 #UTIL: 1170.92 #SUP: 38
22749 22271 #UTIL: 1170.87 #SUP: 95
22646 79321 #UTIL: 1170.84 #SUP: 60
23245 23292 #UTIL: 1170.42 #SUP: 79
22734 23245 #UTIL: 1170.41 #SUP: 86
22961 21080 #UTIL: 1170.36 #SUP: 189
DOT 21294 #UTIL: 1170.32 #SUP: 12
84347 22327 #UTIL: 1170.28 #SUP: 44
21755 22469 #UTIL: 1170.26 #SUP: 138
82482 21928 #UTIL: 1170.07 #SUP: 148
21915 22734 #UTIL: 1170.05 #SUP: 42
DOT 84534B #UTIL: 1169.83 #SUP: 5
22086 22757 #UTIL: 1169.80 #SUP: 51
85099C 22112 #UTIL: 1169.72 #SUP: 69
22661 22355 #UTIL: 1169.69 #SUP: 232
85123A 47566B #UTIL: 1169.67 #SUP: 107
21672 22112 #UTIL: 1169.46 #SUP: 67
22417 22356 #UTIL: 1169.43 #SUP: 120
22726 21668 #UTIL: 1169.39 #SUP: 86
84029E 85099f #UTIL: 1169.00 #SUP: 8
21232 23328 #UTIL: 1168.96 #SUP: 81
22866 22952 #UTIL: 1168.88 #SUP: 111
22086 22421 #UTIL: 1168.88 #SUP: 69
84946 20971 #UTIL: 1168.78 #SUP: 66
22326 22624 #UTIL: 1168.63 #SUP: 55
23084 23575 #UTIL: 1168.61 #SUP: 18
22086 84997c #UTIL: 1168.60 #SUP: 21
22086 21992 #UTIL: 1168.57 #SUP: 98
82482 21929 #UTIL: 1168.55 #SUP: 139
22086 22817 #UTIL: 1168.52 #SUP: 82
22909 23314 #UTIL: 1168.50 #SUP: 56
22086 23080 #UTIL: 1168.47 #SUP: 47
23177 23328 #UTIL: 1168.47 #SUP: 40
20712 21843 #UTIL: 1168.44 #SUP: 83
85099B 22845 #UTIL: 1168.29 #SUP: 86
21833 #UTIL: 1168.22 #SUP: 168
22086 22791 #UTIL: 1168.08 #SUP: 71
22467 22781 #UTIL: 1168.07 #SUP: 84
22219 47566 #UTIL: 1168.05 #SUP: 127
15056BL 22699 #UTIL: 1168.05 #SUP: 45
22726 22630 #UTIL: 1167.99 #SUP: 134
23243 23236 #UTIL: 1167.98 #SUP: 83
22139 22379 #UTIL: 1167.98 #SUP: 124
84997D 21238 #UTIL: 1167.93 #SUP: 61
21929 22698 #UTIL: 1167.83 #SUP: 116
85123A 22865 #UTIL: 1167.81 #SUP: 123
22086 22576 #UTIL: 1167.71 #SUP: 79
23355 23534 #UTIL: 1167.68 #SUP: 58
21175 84946 #UTIL: 1167.61 #SUP: 97
22728 22697 #UTIL: 1167.57 #SUP: 128
23493 23581 #UTIL: 1167.45 #SUP: 63
22174 22666 #UTIL: 1167.34 #SUP: 127
DOT 84674 #UTIL: 1167.33 #SUP: 7
22844 23199 #UTIL: 1167.27 #SUP: 73
20723 22174 #UTIL: 1167.23 #SUP: 111
22775 23298 #UTIL: 1167.21 #SUP: 50
22423 84596F #UTIL: 1167.04 #SUP: 103
21931 21328 #UTIL: 1166.89 #SUP: 119
23553 #UTIL: 1166.86 #SUP: 68
20725 22896 #UTIL: 1166.77 #SUP: 87
23084 23119 #UTIL: 1166.73 #SUP: 40
84997B 21238 #UTIL: 1166.68 #SUP: 74
21755 47566 #UTIL: 1166.67 #SUP: 96
84625A DOT #UTIL: 1166.60 #SUP: 11
84879 22730 #UTIL: 1166.55 #SUP: 78
23301 23493 #UTIL: 1166.48 #SUP: 82
22630 21481 #UTIL: 1166.44 #SUP: 78
21479 22378 #UTIL: 1166.41 #SUP: 38
21080 21210 #UTIL: 1166.26 #SUP: 148
21977 22698 #UTIL: 1166.25 #SUP: 110
71053 22697 #UTIL: 1166.15 #SUP: 81
22423 21942 #UTIL: 1166.11 #SUP: 50
22952 23571 #UTIL: 1166.04 #SUP: 70
85123A 22767 #UTIL: 1165.88 #SUP: 72
22386 23343 #UTIL: 1165.83 #SUP: 111
21934 22356 #UTIL: 1165.81 #SUP: 161
22273 22750 #UTIL: 1165.63 #SUP: 92
22865 23570 #UTIL: 1165.58 #SUP: 62
22197 21231 #UTIL: 1165.45 #SUP: 134
22386 20676 #UTIL: 1165.41 #SUP: 108
DOT 90210C #UTIL: 1165.23 #SUP: 4
22086 22792 #UTIL: 1165.20 #SUP: 59
22727 22645 #UTIL: 1165.07 #SUP: 92
84879 48187 #UTIL: 1164.85 #SUP: 88
20725 22469 #UTIL: 1164.82 #SUP: 194
22561 22992 #UTIL: 1164.81 #SUP: 51
23535 23581 #UTIL: 1164.77 #SUP: 37
22379 22384 #UTIL: 1164.73 #SUP: 158
82552 #UTIL: 1164.69 #SUP: 364
23199 23240 #UTIL: 1164.40 #SUP: 65
84997b 23298 #UTIL: 1164.37 #SUP: 37
21931 22328 #UTIL: 1164.33 #SUP: 94
84347 23321 #UTIL: 1164.31 #SUP: 36
22086 48138 #UTIL: 1164.15 #SUP: 47
20726 22697 #UTIL: 1164.08 #SUP: 121
22577 22423 #UTIL: 1163.89 #SUP: 90
22578 23328 #UTIL: 1163.89 #SUP: 72
22112 22665 #UTIL: 1163.84 #SUP: 81
22654 84347 #UTIL: 1163.62 #SUP: 52
84029G 22326 #UTIL: 1163.59 #SUP: 54
22961 22090 #UTIL: 1163.59 #SUP: 147
22197 22557 #UTIL: 1163.45 #SUP: 137
22994 23084 #UTIL: 1163.44 #SUP: 45
22749 20971 #UTIL: 1163.42 #SUP: 118
22077 21843 #UTIL: 1163.31 #SUP: 69
21928 23209 #UTIL: 1163.26 #SUP: 114
22698 23206 #UTIL: 1163.19 #SUP: 90
22423 21224 #UTIL: 1163.15 #SUP: 58
20725 22557 #UTIL: 1162.97 #SUP: 123
22191 21479 #UTIL: 1162.93 #SUP: 18
20713 22630 #UTIL: 1162.81 #SUP: 129
84029G 85099C #UTIL: 1162.72 #SUP: 66
21716 47566 #UTIL: 1162.63 #SUP: 90
22086 23295 #UTIL: 1162.58 #SUP: 95
21086 22501 #UTIL: 1162.56 #SUP: 61
22423 23176 #UTIL: 1162.40 #SUP: 52
21232 21843 #UTIL: 1162.39 #SUP: 85
22086 21871 #UTIL: 1162.21 #SUP: 57
20971 23570 #UTIL: 1162.19 #SUP: 42
21479 21671 #UTIL: 1162.14 #SUP: 42
22082 #UTIL: 1162.14 #SUP: 409
22938 #UTIL: 1162.13 #SUP: 186
22470 84347 #UTIL: 1162.07 #SUP: 59
85099B 21231 #UTIL: 1162.04 #SUP: 136
22992 23571 #UTIL: 1162.01 #SUP: 45
22960 21094 #UTIL: 1161.83 #SUP: 115
22112 20712 #UTIL: 1161.81 #SUP: 58
48194 22720 #UTIL: 1161.57 #SUP: 103
20725 23168 #UTIL: 1161.51 #SUP: 77
21933 #UTIL: 1161.42 #SUP: 410
22910 84032A #UTIL: 1161.21 #SUP: 93
22379 22722 #UTIL: 1161.00 #SUP: 117
22326 22625 #UTIL: 1160.94 #SUP: 54
22960 20726 #UTIL: 1160.90 #SUP: 134
21876 23084 #UTIL: 1160.88 #SUP: 57
22295 #UTIL: 1160.79 #SUP: 250
22942 #UTIL: 1160.72 #SUP: 152
DOT 84638 #UTIL: 1160.50 #SUP: 24
21931 21428 #UTIL: 1160.44 #SUP: 81
DOT 21638 #UTIL: 1160.32 #SUP: 9
22139 21479 #UTIL: 1160.21 #SUP: 47
85123A 84692 #UTIL: 1160.04 #SUP: 155
22698 23298 #UTIL: 1160.00 #SUP: 78
22086 82551 #UTIL: 1159.99 #SUP: 69
22086 22689 #UTIL: 1159.96 #SUP: 61
23313 23367 #UTIL: 1159.92 #SUP: 57
22379 22759 #UTIL: 1159.88 #SUP: 74
DOT 15056P #UTIL: 1159.84 #SUP: 10
22899 23084 #UTIL: 1159.69 #SUP: 57
20725 22079 #UTIL: 1159.61 #SUP: 82
22086 85039A #UTIL: 1159.59 #SUP: 68
22625 22847 #UTIL: 1159.54 #SUP: 61
23084 23217 #UTIL: 1159.45 #SUP: 26
21166 22699 #UTIL: 1159.44 #SUP: 97
22150 22149 #UTIL: 1159.35 #SUP: 142
22134 23084 #UTIL: 1159.35 #SUP: 46
22561 23201 #UTIL: 1159.27 #SUP: 34
22326 22908 #UTIL: 1159.19 #SUP: 58
84879 23199 #UTIL: 1159.02 #SUP: 86
22139 23199 #UTIL: 1159.00 #SUP: 117
23343 23311 #UTIL: 1158.91 #SUP: 89
22423 85017B #UTIL: 1158.77 #SUP: 53
21931 22378 #UTIL: 1158.69 #SUP: 104
22469 23355 #UTIL: 1158.60 #SUP: 87
22776 22699 #UTIL: 1158.40 #SUP: 93
85039A 23084 #UTIL: 1158.38 #SUP: 52
21934 23245 #UTIL: 1158.17 #SUP: 112
22469 22993 #UTIL: 1158.16 #SUP: 139
84992 22630 #UTIL: 1158.00 #SUP: 102
22423 23083 #UTIL: 1157.99 #SUP: 50
22086 85014B #UTIL: 1157.96 #SUP: 53
22356 22725 #UTIL: 1157.86 #SUP: 89
21937 #UTIL: 1157.85 #SUP: 251
20719 23168 #UTIL: 1157.78 #SUP: 91
21479 21327 #UTIL: 1157.70 #SUP: 56
20712 23206 #UTIL: 1157.59 #SUP: 157
20719 23355 #UTIL: 1157.53 #SUP: 54
22086 22426 #UTIL: 1157.49 #SUP: 27
84029E 21098 #UTIL: 1157.39 #SUP: 43
22423 22483 #UTIL: 1157.37 #SUP: 36
20725 21242 #UTIL: 1157.25 #SUP: 78
DOT 84631 #UTIL: 1157.11 #SUP: 15
22114 21244 #UTIL: 1157.08 #SUP: 12
84879 22722 #UTIL: 1156.98 #SUP: 97
85099B 23582 #UTIL: 1156.98 #SUP: 101
20723 23203 #UTIL: 1156.93 #SUP: 151
84991 22666 #UTIL: 1156.92 #SUP: 177
22697 23301 #UTIL: 1156.90 #SUP: 136
79321 22367 #UTIL: 1156.88 #SUP: 61
21035 21931 #UTIL: 1156.86 #SUP: 107
23207 23313 #UTIL: 1156.84 #SUP: 33
22326 22654 #UTIL: 1156.71 #SUP: 53
85123A 22193 #UTIL: 1156.60 #SUP: 91
85123A 22328 #UTIL: 1156.57 #SUP: 92
22411 22356 #UTIL: 1156.39 #SUP: 144
22086 23229 #UTIL: 1156.33 #SUP: 61
22423 85053 #UTIL: 1156.30 #SUP: 84
22568 47566 #UTIL: 1156.27 #SUP: 75
22077 22624 #UTIL: 1156.21 #SUP: 116
21731 21934 #UTIL: 1156.20 #SUP: 157
22726 22174 #UTIL: 1156.14 #SUP: 119
23319 23570 #UTIL: 1156.13 #SUP: 50
23439 23581 #UTIL: 1156.13 #SUP: 48
84029G 85066 #UTIL: 1155.94 #SUP: 26
21094 22333 #UTIL: 1155.89 #SUP: 113
22961 22619 #UTIL: 1155.79 #SUP: 113
21931 22910 #UTIL: 1155.69 #SUP: 88
22355 20676 #UTIL: 1155.68 #SUP: 74
21086 #UTIL: 1155.54 #SUP: 428
21928 20718 #UTIL: 1155.54 #SUP: 143
84997B 20675 #UTIL: 1155.46 #SUP: 61
22423 20975 #UTIL: 1155.43 #SUP: 52
21929 21934 #UTIL: 1155.16 #SUP: 143
22356 23355 #UTIL: 1154.78 #SUP: 62
20724 23344 #UTIL: 1154.67 #SUP: 143
22086 84970L #UTIL: 1154.66 #SUP: 70
22960 23206 #UTIL: 1154.64 #SUP: 111
22356 23199 #UTIL: 1154.60 #SUP: 159
23307 23328 #UTIL: 1154.56 #SUP: 98
22910 23245 #UTIL: 1154.48 #SUP: 86
22993 23313 #UTIL: 1154.34 #SUP: 57
22086 23182 #UTIL: 1154.21 #SUP: 68
22155 23084 #UTIL: 1153.99 #SUP: 42
22961 22867 #UTIL: 1153.91 #SUP: 104
22960 23080 #UTIL: 1153.88 #SUP: 53
22457 22112 #UTIL: 1153.85 #SUP: 99
21931 82484 #UTIL: 1153.76 #SUP: 74
22630 22077 #UTIL: 1153.62 #SUP: 134
23154 23344 #UTIL: 1153.58 #SUP: 16
22727 22866 #UTIL: 1153.56 #SUP: 67
22086 23082 #UTIL: 1153.52 #SUP: 67
20723 22079 #UTIL: 1153.48 #SUP: 87
22727 23534 #UTIL: 1153.37 #SUP: 46
22501 22089 #UTIL: 1153.26 #SUP: 45
22865 23581 #UTIL: 1153.25 #SUP: 68
22910 23101 #UTIL: 1153.24 #SUP: 50
48187 20724 #UTIL: 1153.18 #SUP: 66
21688 DOT #UTIL: 1153.13 #SUP: 17
20726 21936 #UTIL: 1153.07 #SUP: 119
22734 22158 #UTIL: 1152.97 #SUP: 27
85099B 21876 #UTIL: 1152.90 #SUP: 135
DOT 21413 #UTIL: 1152.46 #SUP: 7
22726 23168 #UTIL: 1151.78 #SUP: 92
22728 22969 #UTIL: 1151.75 #SUP: 67
85123A 20719 #UTIL: 1151.70 #SUP: 189
22191 23201 #UTIL: 1151.70 #SUP: 34
22961 22759 #UTIL: 1151.62 #SUP: 107
23077 23493 #UTIL: 1151.58 #SUP: 31
22663 20713 #UTIL: 1151.54 #SUP: 132
22384 22720 #UTIL: 1151.53 #SUP: 154
22659 22558 #UTIL: 1151.50 #SUP: 98
84029G 21524 #UTIL: 1151.46 #SUP: 50
22749 22960 #UTIL: 1151.35 #SUP: 83
23241 23242 #UTIL: 1151.32 #SUP: 152
22726 22665 #UTIL: 1151.29 #SUP: 95
22961 22621 #UTIL: 1151.26 #SUP: 135
21731 21080 #UTIL: 1151.25 #SUP: 155
22423 23526 #UTIL: 1151.21 #SUP: 44
21212 21485 #UTIL: 1151.15 #SUP: 103
84347 20712 #UTIL: 1151.11 #SUP: 81
20777 23084 #UTIL: 1151.09 #SUP: 33
22726 22193 #UTIL: 1151.07 #SUP: 99
22197 84378 #UTIL: 1150.90 #SUP: 176
22907 22666 #UTIL: 1150.90 #SUP: 180
DOT 16020C #UTIL: 1150.88 #SUP: 14
22727 22327 #UTIL: 1150.63 #SUP: 92
22381 23199 #UTIL: 1150.55 #SUP: 128
22867 23571 #UTIL: 1150.21 #SUP: 49
22727 22625 #UTIL: 1150.16 #SUP: 105
22467 23245 #UTIL: 1150.15 #SUP: 70
21479 20717 #UTIL: 1150.14 #SUP: 42
22379 20727 #UTIL: 1149.97 #SUP: 185
22633 22112 #UTIL: 1149.92 #SUP: 99
22090 22499 #UTIL: 1149.84 #SUP: 94
21212 22652 #UTIL: 1149.82 #SUP: 93
22629 20713 #UTIL: 1149.69 #SUP: 111
84029G 22652 #UTIL: 1149.64 #SUP: 49
79321 21327 #UTIL: 1149.29 #SUP: 50
20724 22499 #UTIL: 1149.27 #SUP: 70
22867 23570 #UTIL: 1149.25 #SUP: 50
84879 22169 #UTIL: 1149.24 #SUP: 75
23089 23328 #UTIL: 1149.17 #SUP: 74
22659 22386 #UTIL: 1149.13 #SUP: 143
22508 22507 #UTIL: 1149.07 #SUP: 45
22197 84032A #UTIL: 1149.03 #SUP: 139
21931 22456 #UTIL: 1148.99 #SUP: 119
21672 23298 #UTIL: 1148.91 #SUP: 67
22386 21257 #UTIL: 1148.89 #SUP: 85
21212 84997c #UTIL: 1148.86 #SUP: 58
48138 22365 #UTIL: 1148.81 #SUP: 43
22835 82583 #UTIL: 1148.70 #SUP: 97
22867 22952 #UTIL: 1148.62 #SUP: 109
21731 20727 #UTIL: 1148.61 #SUP: 132
22727 22554 #UTIL: 1148.61 #SUP: 126
22727 21314 #UTIL: 1148.50 #SUP: 112
23004 23084 #UTIL: 1148.50 #SUP: 61
21929 22328 #UTIL: 1148.42 #SUP: 78
21212 22457 #UTIL: 1148.10 #SUP: 215
22138 23328 #UTIL: 1148.01 #SUP: 56
48187 21212 #UTIL: 1147.94 #SUP: 90
85123A 20679 #UTIL: 1147.91 #SUP: 75
22960 22355 #UTIL: 1147.88 #SUP: 160
84987 #UTIL: 1147.69 #SUP: 334
22465 22423 #UTIL: 1147.68 #SUP: 48
22379 22112 #UTIL: 1147.62 #SUP: 68
23005 23344 #UTIL: 1147.51 #SUP: 68
22111 23570 #UTIL: 1147.47 #SUP: 35
82494L 22173 #UTIL: 1147.44 #SUP: 104
20974 #UTIL: 1147.38 #SUP: 355
22411 22835 #UTIL: 1147.35 #SUP: 91
23053 23052 #UTIL: 1147.34 #SUP: 103
22467 20685 #UTIL: 1147.27 #SUP: 54
22423 21015 #UTIL: 1147.26 #SUP: 61
23163 23298 #UTIL: 1147.25 #SUP: 47
22848 22846 #UTIL: 1147.21 #SUP: 43
82580 82583 #UTIL: 1147.20 #SUP: 128
22727 22158 #UTIL: 1147.05 #SUP: 32
22699 23163 #UTIL: 1146.90 #SUP: 99
85123A 22867 #UTIL: 1146.86 #SUP: 119
23112 #UTIL: 1146.79 #SUP: 241
22384 84997D #UTIL: 1146.74 #SUP: 99
21035 21216 #UTIL: 1146.73 #SUP: 110
22423 47590B #UTIL: 1146.52 #SUP: 63
22139 21080 #UTIL: 1146.46 #SUP: 118
23557 #UTIL: 1146.41 #SUP: 32
22866 22759 #UTIL: 1146.28 #SUP: 57
22310 22423 #UTIL: 1146.22 #SUP: 45
22090 20719 #UTIL: 1146.17 #SUP: 125
21791 23077 #UTIL: 1146.09 #SUP: 39
85123A 20972 #UTIL: 1146.08 #SUP: 138
16014 #UTIL: 1145.96 #SUP: 54
84879 22139 #UTIL: 1145.85 #SUP: 92
